nota_midi,tempo_inicio,duracao_segundos
43,0.029166666666666667,0.2552083333333333
50,0.284375,0.23437500000000006
59,0.51875,0.21354166666666663
57,0.7322916666666667,0.25625
59,0.9885416666666667,0.234375
50,1.2229166666666667,0.2354166666666666
59,1.4583333333333333,0.25520833333333326
50,1.7135416666666665,0.2562500000000001
43,1.9697916666666666,0.2552083333333335
50,2.225,0.2562500000000001
59,2.48125,0.2354166666666666
57,2.716666666666667,0.27708333333333357
59,2.9937500000000004,0.234375
50,3.2281250000000004,0.2354166666666666
59,3.463541666666667,0.234375
50,3.697916666666667,0.2562500000000001
43,3.954166666666667,0.2760416666666665
52,4.230208333333334,0.2354166666666666
60,4.465625,0.21354166666666696
59,4.679166666666667,0.2989583333333332
60,4.978125,0.234375
52,5.2125,0.234375
60,5.446875,0.25624999999999964
52,5.703125,0.234375
43,5.9375,0.25624999999999964
52,6.19375,0.234375
60,6.428125,0.2354166666666666
59,6.663541666666666,0.25624999999999964
60,6.919791666666666,0.234375
52,7.154166666666666,0.25520833333333304
60,7.409374999999999,0.2354166666666666
52,7.6447916666666655,0.2979166666666666
43,7.942708333333332,0.49062499999999964
60,8.433333333333332,0.25729166666666714
59,8.690624999999999,0.2760416666666661
60,8.966666666666665,0.25624999999999964
54,9.222916666666665,0.19270833333333393
60,9.415624999999999,0.2979166666666675
54,9.713541666666666,0.234375
43,9.947916666666666,0.27708333333333357
54,10.225,0.21458333333333357
60,10.439583333333333,0.234375
59,10.673958333333333,0.27708333333333357
60,10.951041666666667,0.234375
54,11.185416666666667,0.2354166666666675
60,11.420833333333334,0.234375
54,11.655208333333334,0.25624999999999964
43,11.911458333333334,0.25624999999999964
55,12.167708333333334,0.2552083333333339
59,12.422916666666667,0.234375
57,12.657291666666667,0.2781249999999993
59,12.935416666666667,0.25624999999999964
55,13.191666666666666,0.21250000000000036
59,13.404166666666667,0.27708333333333357
55,13.68125,0.27708333333333357
43,13.958333333333334,0.25729166666666714
55,14.215625000000001,0.234375
59,14.450000000000001,0.234375
57,14.684375000000001,0.2552083333333339
59,14.939583333333335,0.25624999999999964
54,15.195833333333335,0.21458333333333357
59,15.410416666666668,0.2760416666666661
54,15.686458333333334,0.2989583333333332
43,15.985416666666667,0.2354166666666675
52,16.220833333333335,0.234375
59,16.455208333333335,0.25520833333333215
57,16.710416666666667,0.23541666666666572
59,16.945833333333333,0.2562500000000014
55,17.202083333333334,0.27708333333333357
54,17.479166666666668,0.23541666666666572
55,17.714583333333334,0.25520833333333215
52,17.969791666666666,0.2562500000000014
55,18.226041666666667,0.25520833333333215
54,18.48125,0.21354166666666785
55,18.694791666666667,0.27708333333333357
47,18.971875,0.2562500000000014
50,19.228125000000002,0.2562500000000014
49,19.484375000000004,0.23541666666666572
47,19.71979166666667,0.234375
49,19.95416666666667,0.21249999999999858
55,20.1625,0.2562500000000014
57,20.418750000000003,0.2562500000000014
55,20.675000000000004,0.31979166666666714
57,20.99479166666667,0.23541666666666572
55,21.230208333333337,0.27708333333333357
57,21.50729166666667,0.2562500000000014
55,21.763541666666672,0.25520833333333215
49,22.018750000000004,0.2562500000000014
55,22.275000000000006,0.2562500000000014
57,22.531250000000007,0.234375
55,22.765625000000007,0.2562500000000014
57,23.02187500000001,0.21354166666666785
55,23.235416666666676,0.2562500000000014
57,23.491666666666678,0.25520833333333215
55,23.74687500000001,0.23541666666666572
54,23.982291666666676,0.2979166666666657
57,24.28020833333334,0.15104166666666785
62,24.43125000000001,0.23541666666666572
61,24.666666666666675,0.2979166666666657
62,24.96458333333334,0.23541666666666572
57,25.200000000000006,0.234375
55,25.434375000000006,0.27708333333333357
57,25.71145833333334,0.23541666666666572
54,25.946875000000006,0.234375
57,26.181250000000006,0.27708333333333357
55,26.45833333333334,0.2562500000000014
57,26.71458333333334,0.25520833333333215
50,26.969791666666673,0.2562500000000014
54,27.226041666666674,0.2562500000000014
52,27.482291666666676,0.27708333333333357
50,27.75937500000001,0.21354166666666785
