media_simples,media_ponderada,desvio_padrao
68.88888888888889,67.90432366730334,3.5416394334464947
72.0,71.88993055555555,2.796101181678127
72.44444444444444,73.27716727716728,3.235604395235786
71.2,71.84304150680154,3.6
73.07692307692308,72.41538192011213,3.2215987063649116
75.3157894736842,74.2634511579314,2.7155038609504065
79.0,79.09357326478148,3.2570992696222683
75.11111111111111,74.31051297054807,3.034777840832814
